id,year,month,branch_id,patron_type,shelving_location,checkouts,renewals
6988,2026,3,6,HOMEBOUND,A-AUD,5,0
6989,2026,3,6,HOMEBOUND,A-AUD-CD,3,0
6990,2026,3,6,HOMEBOUND,A-AUD-MP3,3,0
6991,2026,3,6,HOMEBOUND,A-DVD,16,0
6992,2026,3,6,HOMEBOUND,A-FIC,7,0
6993,2026,3,6,HOMEBOUND,A-GRA,1,0
6994,2026,3,6,HOMEBOUND,A-LEASE-FI,10,0
6995,2026,3,6,HOMEBOUND,A-LEASE-LP,12,0
6996,2026,3,6,HOMEBOUND,A-LEASE-NF,3,1
6997,2026,3,6,HOMEBOUND,A-LP,6,1
6998,2026,3,6,HOMEBOUND,A-LP-FIC,2,0
6999,2026,3,6,HOMEBOUND,A-NEWBK-FI,2,0
7000,2026,3,6,HOMEBOUND,A-NEWBK-LP,4,1
7001,2026,3,6,HOMEBOUND,A-NF,8,0
7002,2026,3,6,HOMEBOUND,A-PLAYAWAY,13,8
7003,2026,3,6,HOMEBOUND,J-AUD,1,0
7004,2026,3,6,HOMEBOUND,J-DVD,3,0
7005,2026,3,6,HOMEBOUND,J-FIC,2,0
7006,2026,3,6,HOMEBOUND,J-NF,5,0
7007,2026,3,6,HOMEBOUND,J-PIC-BOOK,2,0
7008,2026,3,6,HOMEBOUND,YA-FIC,1,0
7009,2026,3,6,INST-TEACH,A-DVD,6,19
7010,2026,3,6,INST-TEACH,J-CALDECTT,3,0
7011,2026,3,6,INST-TEACH,J-DVD,14,31
7012,2026,3,6,INST-TEACH,J-EASY,75,4
7013,2026,3,6,INST-TEACH,J-EASY-PIC,1,0
7014,2026,3,6,INST-TEACH,J-GRA,1,0
7015,2026,3,6,INST-TEACH,J-NF,61,0
7016,2026,3,6,INST-TEACH,J-PBK,1,0
7017,2026,3,6,INST-TEACH,J-PIC-BOOK,107,2
7018,2026,3,6,INST-TEACH,J-SPA,2,0
7019,2026,3,6,INST-TEACH,STACKS,3,4
7020,2026,3,6,INST-TEACH,UNKNOWN,1,0
7021,2026,3,6,INST-TEACH,YA-VID-GAM,1,2
7022,2026,3,6,J-INTERNET,A-NEWBK-NF,1,0
7023,2026,3,6,J-INTERNET,J-EASY,3,10
7024,2026,3,6,J-INTERNET,J-FIC,4,1
7025,2026,3,6,J-INTERNET,J-GRA,6,8
7026,2026,3,6,J-INTERNET,J-NF,10,10
7027,2026,3,6,J-INTERNET,J-PBK,1,0
7028,2026,3,6,J-INTERNET,J-PIC-BOOK,9,10
7029,2026,3,6,J-INTERNET,J-SPA,1,0
7030,2026,3,6,J-INTERNET,YA-GRA,2,3
7031,2026,3,6,JUVENILE,A-GRA,5,4
7032,2026,3,6,JUVENILE,A-LEASE-FI,7,10
7033,2026,3,6,JUVENILE,A-NEWBK-NF,2,1
7034,2026,3,6,JUVENILE,A-NF,2,2
7035,2026,3,6,JUVENILE,A-PLAYAWAY,3,5
7036,2026,3,6,JUVENILE,J-EASY,19,11
7037,2026,3,6,JUVENILE,J-FIC,18,30
7038,2026,3,6,JUVENILE,J-GRA,51,32
7039,2026,3,6,JUVENILE,J-NEWBERY,1,1
7040,2026,3,6,JUVENILE,J-NF,54,42
7041,2026,3,6,JUVENILE,J-PBK,1,1
7042,2026,3,6,JUVENILE,J-PIC-BOOK,30,32
7043,2026,3,6,JUVENILE,J-SPA,3,1
7044,2026,3,6,JUVENILE,T-GRA,1,0
7045,2026,3,6,JUVENILE,YA,5,10
7046,2026,3,6,JUVENILE,YA-FIC,12,16
7047,2026,3,6,JUVENILE,YA-GRA,29,30
7048,2026,3,6,JUVENILE,YA-NF,1,4
7049,2026,3,6,JUVENILE,YA-PBK,1,3
7050,2026,3,6,JUVENILE,YA-VID-GAM,2,2
7051,2026,3,6,STAFF-PERS,A-AUD,1,0
7052,2026,3,6,STAFF-PERS,A-DVD,4,8
7053,2026,3,6,STAFF-PERS,A-NF,1,1
7054,2026,3,6,STAFF-PERS,J-BOARD-BK,1,0
7055,2026,3,6,,J-FIC,1,0
7056,2026,3,6,,J-NF,1,0
7057,2026,3,2,ADULT,A-AUD,4,5
7058,2026,3,2,ADULT,A-AUD-CD,5,4
7059,2026,3,2,ADULT,A-BIO,1,4
7060,2026,3,2,ADULT,A-BK-CLUB,6,0
7061,2026,3,2,ADULT,A-DVD,74,62
7062,2026,3,2,ADULT,A-FIC,337,158
7063,2026,3,2,ADULT,A-HOMESCH,3,3
7064,2026,3,2,ADULT,A-HOTSPOT,83,1
7065,2026,3,2,ADULT,A-KIT-HOBB,3,1
7066,2026,3,2,ADULT,A-LEASE-FI,11,6
7067,2026,3,2,ADULT,A-LEASE-LP,3,3
7068,2026,3,2,ADULT,A-LEASE-NF,7,2
7069,2026,3,2,ADULT,A-LP,44,25
7070,2026,3,2,ADULT,A-LP-FIC,15,11
7071,2026,3,2,ADULT,A-LP-WEST,1,0
7072,2026,3,2,ADULT,A-MYSTERY,4,0
7073,2026,3,2,ADULT,A-NEWBK,4,3
7074,2026,3,2,ADULT,A-NEWBK-FI,103,68
7075,2026,3,2,ADULT,A-NEWBK-LP,12,7
7076,2026,3,2,ADULT,A-NEWBK-NF,25,24
7077,2026,3,2,ADULT,A-NF,169,179
7078,2026,3,2,ADULT,A-PBK,1,0
7079,2026,3,2,ADULT,A-SCIFIC,1,0
7080,2026,3,2,ADULT,A-SFI-FAN,2,1
7081,2026,3,2,ADULT,A-SPA-FIC,2,0
7082,2026,3,2,ADULT,A-VID-GAME,3,1
7083,2026,3,2,ADULT,A-VIS-MEDI,1,2
7084,2026,3,2,ADULT,BASMNT,1,1
7085,2026,3,2,ADULT,ILL,21,0
7086,2026,3,2,ADULT,J-AUD,1,0
7087,2026,3,2,ADULT,J-BEGINREA,2,0
7088,2026,3,2,ADULT,J-BIO,4,2
7089,2026,3,2,ADULT,J-BOARD-BK,21,5
7090,2026,3,2,ADULT,J-BRAILLE,6,6
7091,2026,3,2,ADULT,J-CALDECTT,8,3
7092,2026,3,2,ADULT,J-DVD,70,109
7093,2026,3,2,ADULT,J-EASY,225,122
7094,2026,3,2,ADULT,J-EASY-F,1,0
7095,2026,3,2,ADULT,J-EASY-PIC,1,0
7096,2026,3,2,ADULT,J-FIC,125,121
7097,2026,3,2,ADULT,J-GRA,101,133
7098,2026,3,2,ADULT,J-GRA-COM,3,1
7099,2026,3,2,ADULT,J-KIT,3,4
7100,2026,3,2,ADULT,J-NEWBERY,5,6
7101,2026,3,2,ADULT,J-NF,202,159
7102,2026,3,2,ADULT,J-PBK,47,36
7103,2026,3,2,ADULT,J-PIC-BOOK,366,241
7104,2026,3,2,ADULT,J-SC,1,0
7105,2026,3,2,ADULT,J-SC-NF,1,0
7106,2026,3,2,ADULT,J-SEASONAL,1,0
7107,2026,3,2,ADULT,J-SPA,3,2
7108,2026,3,2,ADULT,T-FIC,1,0
7109,2026,3,2,ADULT,YA,12,15
7110,2026,3,2,ADULT,YA-FIC,6,8
7111,2026,3,2,ADULT,YA-GRA,3,17
7112,2026,3,2,ADULT,YA-NF,1,0
7113,2026,3,2,ADULT,YA-SCIFIC,1,0
7114,2026,3,2,DAMAGED,A-DVD,1,0
7115,2026,3,2,DAMAGED,A-HOTSPOT,1,0
7116,2026,3,2,DAMAGED,J-GRA,3,0
7117,2026,3,2,DISCARD,A-FIC,6,0
7118,2026,3,2,DISCARD,A-NF,6,0
7119,2026,3,2,DISCARD,A-REF,1,0
7120,2026,3,2,DISCARD,J-EASY,24,0
7121,2026,3,2,DISCARD,J-PIC-BOOK,246,1
7122,2026,3,2,DISCARD,YA,361,0
7123,2026,3,2,DISCARD,YA-FIC,204,0
7124,2026,3,2,DISCARD,YA-GRA,1,0
7125,2026,3,2,INST-TEACH,A-FIC,5,0
7126,2026,3,2,INST-TEACH,A-LP,5,0
7127,2026,3,2,INST-TEACH,A-LP-FIC,3,0
7128,2026,3,2,J-INTERNET,A-DVD,3,3
7129,2026,3,2,J-INTERNET,A-FIC,1,1
7130,2026,3,2,J-INTERNET,A-NF,1,2
7131,2026,3,2,J-INTERNET,J-DVD,1,2
7132,2026,3,2,J-INTERNET,J-EASY,2,0
7133,2026,3,2,J-INTERNET,J-FIC,8,9
7134,2026,3,2,J-INTERNET,J-GRA,1,11
7135,2026,3,2,J-INTERNET,J-PBK,2,0
7136,2026,3,2,J-INTERNET,J-PIC-BOOK,3,5
7137,2026,3,2,JUVENILE,A-DVD,5,14
7138,2026,3,2,JUVENILE,A-FIC,13,10
7139,2026,3,2,JUVENILE,A-GRA,3,5
7140,2026,3,2,JUVENILE,A-LP,1,0
7141,2026,3,2,JUVENILE,A-NF,21,25
7142,2026,3,2,JUVENILE,A-VID-GAME,4,6
7143,2026,3,2,JUVENILE,J-CALDECTT,1,0
7144,2026,3,2,JUVENILE,J-DVD,19,18
7145,2026,3,2,JUVENILE,J-EASY,39,40
7146,2026,3,2,JUVENILE,J-FIC,64,39
7147,2026,3,2,JUVENILE,J-GRA,67,57
7148,2026,3,2,JUVENILE,J-NF,53,39
7149,2026,3,2,JUVENILE,J-PBK,42,32
7150,2026,3,2,JUVENILE,J-PIC-BOOK,78,57
7151,2026,3,2,JUVENILE,YA,1,13
7152,2026,3,2,JUVENILE,YA-FIC,3,5
7153,2026,3,2,JUVENILE,YA-GRA,10,14
7154,2026,3,2,MISSING,A-DVD,1,0
7155,2026,3,2,MISSING,A-HOMESCH,1,0
7156,2026,3,2,MISSING,A-NF,3,0
7157,2026,3,2,MISSING,J-CALDECTT,1,0
7158,2026,3,2,MISSING,J-DVD,1,0
7159,2026,3,2,MISSING,J-EASY,2,0
7160,2026,3,2,MISSING,J-FIC,1,0
7161,2026,3,2,MISSING,J-NF,1,0
7162,2026,3,2,MISSING,J-PIC-BOOK,1,0
7163,2026,3,2,MISSING,YA,1,0
7164,2026,3,2,PRGMNG,A-NF,3,0
7165,2026,3,2,PRGMNG,J-EASY,1,1
7166,2026,3,2,PRGMNG,J-HOLIDAY,1,0
7167,2026,3,2,PRGMNG,J-NF,18,0
7168,2026,3,2,PRGMNG,J-PIC-BOOK,4,4
7169,2026,3,2,SCSL-ADULT,A-NF,6,0
7170,2026,3,2,STAFF-PERS,A-BIO,1,0
7171,2026,3,2,STAFF-PERS,A-BK-CLUB,1,0
7172,2026,3,2,STAFF-PERS,A-FIC,8,6
7173,2026,3,2,STAFF-PERS,A-GRA,13,7
7174,2026,3,2,STAFF-PERS,A-LP,2,0
7175,2026,3,2,STAFF-PERS,A-MYSTERY,1,0
7176,2026,3,2,STAFF-PERS,A-NEWBK-NF,1,1
7177,2026,3,2,STAFF-PERS,A-NF,6,6
7178,2026,3,2,STAFF-PERS,A-PBK,1,0
7179,2026,3,2,STAFF-PERS,ILL,6,0
7180,2026,3,2,STAFF-PERS,J-BOARD-BK,2,0
7181,2026,3,2,STAFF-PERS,J-DVD,2,2
7182,2026,3,2,STAFF-PERS,J-EASY,4,3
7183,2026,3,2,STAFF-PERS,J-FIC,1,6
7184,2026,3,2,STAFF-PERS,J-PIC-BOOK,5,2
7185,2026,3,2,STAFF-PERS,T-MANGA,3,0
7186,2026,3,2,STAFF-PERS,YA-GRA,6,0
7187,2026,3,2,STAFF-PERS,YA-MANGA,1,0
7188,2026,3,2,TEEN,A-FIC,3,5
7189,2026,3,2,TEEN,A-NF,2,0
7190,2026,3,2,TEEN,J-EASY,2,0
7191,2026,3,2,TEEN,J-FIC,1,0
7192,2026,3,2,TEEN,J-GRA,3,0
7193,2026,3,2,TEEN,J-NF,2,0
7194,2026,3,2,TEEN,J-PIC-BOOK,2,0
7195,2026,3,2,TEEN,YA-FIC,1,5
7196,2026,3,2,TEEN,YA-GRA,1,0
7197,2026,3,12,ADULT,A-DVD,1,1
7198,2026,3,12,ADULT,A-FIC,13,10
7199,2026,3,12,ADULT,A-HOMESCH,1,0
7200,2026,3,12,ADULT,A-LEASE-FI,1,0
7201,2026,3,12,ADULT,A-LP,2,0
7202,2026,3,12,ADULT,A-NEWBK-FI,1,1
7203,2026,3,12,ADULT,A-NEWBK-NF,3,7
7204,2026,3,12,ADULT,A-NF,25,7
7205,2026,3,12,ADULT,A-SC,1,1
7206,2026,3,12,ADULT,A-SC-FIC,1,0
7207,2026,3,12,ADULT,A-VID-GAME,2,0
7208,2026,3,12,ADULT,A-VIS-MEDI,1,0
7209,2026,3,12,ADULT,J-BEGINREA,3,0
7210,2026,3,12,ADULT,J-CALDECTT,2,1
7211,2026,3,12,ADULT,J-DVD,1,0
7212,2026,3,12,ADULT,J-EASY,8,3
7213,2026,3,12,ADULT,J-FIC,11,15
7214,2026,3,12,ADULT,J-GRA,2,3
7215,2026,3,12,ADULT,J-NEWBERY,1,1
7216,2026,3,12,ADULT,J-NF,10,19
7217,2026,3,12,ADULT,J-PIC-BOOK,8,6
7218,2026,3,12,ADULT,T-FIC,2,0
7219,2026,3,12,ADULT,YA-NF,1,0
7220,2026,3,12,JUVENILE,A-FIC,2,0
7221,2026,3,12,JUVENILE,A-NEWBK-FI,1,0
7222,2026,3,12,JUVENILE,J-FIC,1,0
7223,2026,3,3,A-NONRES,A-BK-CLUB,1,0
7224,2026,3,3,A-NONRES,A-DVD,2,4
7225,2026,3,3,A-NONRES,A-FIC,18,10
7226,2026,3,3,A-NONRES,A-KIT,1,0
7227,2026,3,3,A-NONRES,A-NF,8,21
7228,2026,3,3,A-NONRES,J-BEGINREA,1,1
7229,2026,3,3,A-NONRES,J-EASY,17,6
7230,2026,3,3,A-NONRES,J-FIC,1,1
7231,2026,3,3,A-NONRES,J-GRA,3,1
7232,2026,3,3,A-NONRES,J-NF,5,11
7233,2026,3,3,A-NONRES,J-PIC-BOOK,52,32
7234,2026,3,3,A-NONRES,YA,1,1
7235,2026,3,3,A-NONRES,YA-FIC,2,4
7236,2026,3,3,A-NONRES,YA-GRA,2,0
7237,2026,3,3,ADULT,A-AFRAM-FI,1,0
7238,2026,3,3,ADULT,A-AUD,66,28
7239,2026,3,3,ADULT,A-AUD-CD,128,108
7240,2026,3,3,ADULT,A-AUD-F,4,0
7241,2026,3,3,ADULT,A-AUD-NF,1,3
7242,2026,3,3,ADULT,A-BIO,31,34
7243,2026,3,3,ADULT,A-BK-CLUB,6,1
7244,2026,3,3,ADULT,A-BLU-RAY,5,5
7245,2026,3,3,ADULT,A-CHRISTIA,2,3
7246,2026,3,3,ADULT,A-DVD,431,466
7247,2026,3,3,ADULT,A-DVD-FIC,10,13
7248,2026,3,3,ADULT,A-DVD-NF,1,1
7249,2026,3,3,ADULT,A-DVD-TV,9,11
7250,2026,3,3,ADULT,A-F-LANG,1,0
7251,2026,3,3,ADULT,A-FIC,2557,1928
7252,2026,3,3,ADULT,A-FIC-CHRI,1,1
7253,2026,3,3,ADULT,A-GRA,65,26
7254,2026,3,3,ADULT,A-HOMESCH,41,59
7255,2026,3,3,ADULT,A-HOTSPOT,79,0
7256,2026,3,3,ADULT,A-INCL-C,1,0
7257,2026,3,3,ADULT,A-KIT,92,0
7258,2026,3,3,ADULT,A-KIT-HOBB,5,4
7259,2026,3,3,ADULT,A-LEAS-BIO,1,1
7260,2026,3,3,ADULT,A-LEASE-BK,2,0
7261,2026,3,3,ADULT,A-LEASE-FI,105,48
7262,2026,3,3,ADULT,A-LEASE-LP,27,9
7263,2026,3,3,ADULT,A-LEASE-NF,13,8
7264,2026,3,3,ADULT,A-LOCHIST,1,1
7265,2026,3,3,ADULT,A-LP,417,247
7266,2026,3,3,ADULT,A-LP-BIO,1,0
7267,2026,3,3,ADULT,A-LP-FIC,93,61
7268,2026,3,3,ADULT,A-LP-MYS,1,0
7269,2026,3,3,ADULT,A-LP-NF,1,5
7270,2026,3,3,ADULT,A-MUSIC-CD,24,6
7271,2026,3,3,ADULT,A-MYSTERY,12,7
7272,2026,3,3,ADULT,A-NEWBK,39,17
7273,2026,3,3,ADULT,A-NEWBK-FI,643,458
7274,2026,3,3,ADULT,A-NEWBK-LP,123,56
7275,2026,3,3,ADULT,A-NEWBK-NF,233,236
7276,2026,3,3,ADULT,A-NF,1421,1570
7277,2026,3,3,ADULT,A-PARENT,1,1
7278,2026,3,3,ADULT,A-PBK,9,1
7279,2026,3,3,ADULT,A-PLAYAWAY,6,2
7280,2026,3,3,ADULT,A-SC,4,3
7281,2026,3,3,ADULT,A-SCDOC-ME,2,0
7282,2026,3,3,ADULT,A-SCIFIC,3,8
7283,2026,3,3,ADULT,A-SFI-FAN,12,10
7284,2026,3,3,ADULT,A-SND-REC,3,0
7285,2026,3,3,ADULT,A-SPA,8,13
7286,2026,3,3,ADULT,A-SPA-FIC,2,2
7287,2026,3,3,ADULT,A-SPA-NF,1,2
7288,2026,3,3,ADULT,A-STACKS,1,4
7289,2026,3,3,ADULT,A-STORAGE,1,0
7290,2026,3,3,ADULT,A-VID-GAME,24,27
7291,2026,3,3,ADULT,A-VIS-MEDI,18,8
7292,2026,3,3,ADULT,AVAIL_SOON,2,0
7293,2026,3,3,ADULT,BASMNT,1,1
7294,2026,3,3,ADULT,ILL,25,0
7295,2026,3,3,ADULT,J-AUD,39,30
7296,2026,3,3,ADULT,J-AUD-CD,1,1
7297,2026,3,3,ADULT,J-BEGINREA,38,17
7298,2026,3,3,ADULT,J-BIO,22,10
7299,2026,3,3,ADULT,J-BOARD-BK,83,35
7300,2026,3,3,ADULT,J-BOARD-NF,1,0
7301,2026,3,3,ADULT,J-CALDECTT,98,89
7302,2026,3,3,ADULT,J-CD-BK,2,0
7303,2026,3,3,ADULT,J-DISPLAY,1,0
7304,2026,3,3,ADULT,J-DVD,375,557
7305,2026,3,3,ADULT,J-EASY,1464,1091
7306,2026,3,3,ADULT,J-EASY-F,25,25
7307,2026,3,3,ADULT,J-EASY-PBK,1,0
7308,2026,3,3,ADULT,J-EASY-PIC,18,9
7309,2026,3,3,ADULT,J-F-LANG,1,2
7310,2026,3,3,ADULT,J-FIC,1208,1361
7311,2026,3,3,ADULT,J-GRA,1001,632
7312,2026,3,3,ADULT,J-GRA-COM,16,9
7313,2026,3,3,ADULT,J-GRA-NF,6,2
7314,2026,3,3,ADULT,J-HOLIDAY,10,4
7315,2026,3,3,ADULT,J-KIT,8,6
7316,2026,3,3,ADULT,J-MUSIC-CD,1,0
7317,2026,3,3,ADULT,J-NEW,1,3
7318,2026,3,3,ADULT,J-NEWBERY,57,76
7319,2026,3,3,ADULT,J-NF,2001,1975
7320,2026,3,3,ADULT,J-PBK,279,251
7321,2026,3,3,ADULT,J-PIC-BOOK,3747,2968
7322,2026,3,3,ADULT,J-PLAYAWAY,1,0
7323,2026,3,3,ADULT,J-ROOM,8,7
7324,2026,3,3,ADULT,J-SEASONAL,2,2
7325,2026,3,3,ADULT,J-SERIES,11,4
7326,2026,3,3,ADULT,J-SPA,43,55
7327,2026,3,3,ADULT,J-SPA-BB,3,2
7328,2026,3,3,ADULT,J-SPA-EAS,2,1
7329,2026,3,3,ADULT,J-SPA-PIC,1,0
7330,2026,3,3,ADULT,J-SPECIAL,1,0
7331,2026,3,3,ADULT,J-VIS-MEDI,3,4
7332,2026,3,3,ADULT,PARENTING,1,2
7333,2026,3,3,ADULT,T-FIC,26,26
7334,2026,3,3,ADULT,T-GRA,10,2
7335,2026,3,3,ADULT,T-MANGA,2,0
7336,2026,3,3,ADULT,UNKNOWN,1,0
7337,2026,3,3,ADULT,YA,133,228
7338,2026,3,3,ADULT,YA-AV,1,1
7339,2026,3,3,ADULT,YA-DVD,1,2
7340,2026,3,3,ADULT,YA-FIC,88,119
7341,2026,3,3,ADULT,YA-GRA,228,191
7342,2026,3,3,ADULT,YA-GRA-COM,7,3
7343,2026,3,3,ADULT,YA-MANGA,19,5
7344,2026,3,3,ADULT,YA-NF,7,13
7345,2026,3,3,ADULT,YA-PBK,20,24
7346,2026,3,3,DAMAGED,A-BK-CLUB,1,0
7347,2026,3,3,DAMAGED,A-FIC,4,0
7348,2026,3,3,DAMAGED,A-HOTSPOT,11,0
7349,2026,3,3,DAMAGED,A-KIT,1,0
7350,2026,3,3,DAMAGED,A-NEWBK-NF,1,0
7351,2026,3,3,DAMAGED,A-NF,2,0
7352,2026,3,3,DAMAGED,J-NF,1,0
7353,2026,3,3,DAMAGED,J-PIC-BOOK,2,0
7354,2026,3,3,DAMAGED,YA,1,0
7355,2026,3,3,DISCARD,A-DVD,508,0
7356,2026,3,3,DISCARD,A-FIC,5,0
7357,2026,3,3,DISCARD,A-KIT,11,0
7358,2026,3,3,DISCARD,J-CALDECTT,2,1
7359,2026,3,3,DISCARD,J-DVD,13,0
7360,2026,3,3,DISCARD,J-EASY,1,0
7361,2026,3,3,DISCARD,J-FIC,1,0
7362,2026,3,3,DISCARD,J-GRA,4,0
7363,2026,3,3,DISCARD,J-NF,3,0
7364,2026,3,3,DISCARD,J-PBK,4,0
7365,2026,3,3,DISCARD,J-PIC-BOOK,7,0
7366,2026,3,3,DISCARD,J-SPA,1,0
7367,2026,3,3,DISCARD,UNKNOWN,9,0
7368,2026,3,3,DISCARD,YA-GRA,1,0
7369,2026,3,3,INST-TEACH,A-BIO,1,0
7370,2026,3,3,INST-TEACH,A-FIC,2,0
7371,2026,3,3,INST-TEACH,A-NEWBK-NF,1,0
7372,2026,3,3,INST-TEACH,A-NF,2,1
7373,2026,3,3,INST-TEACH,J-BEGINREA,1,0
7374,2026,3,3,INST-TEACH,J-BOARD-BK,7,0
7375,2026,3,3,INST-TEACH,J-DVD,1,0
7376,2026,3,3,INST-TEACH,J-EASY,12,1
7377,2026,3,3,INST-TEACH,J-FIC,14,0
7378,2026,3,3,INST-TEACH,J-GRA,7,0
7379,2026,3,3,INST-TEACH,J-NF,51,0
7380,2026,3,3,INST-TEACH,J-PIC-BOOK,72,0
7381,2026,3,3,INST-TEACH,T-FIC,1,0
7382,2026,3,3,INST-TEACH,YA,1,0
7383,2026,3,3,INST-TEACH,YA-FIC,1,0
7384,2026,3,3,J-INTERNET,A-DVD,26,45
7385,2026,3,3,J-INTERNET,A-FIC,14,16
7386,2026,3,3,J-INTERNET,A-GRA,2,5
7387,2026,3,3,J-INTERNET,A-HOMESCH,3,1
7388,2026,3,3,J-INTERNET,A-KIT,3,0
7389,2026,3,3,J-INTERNET,A-LP,1,0
7390,2026,3,3,J-INTERNET,A-MUSIC-CD,2,0
7391,2026,3,3,J-INTERNET,A-NEWBK,1,0
7392,2026,3,3,J-INTERNET,A-NF,37,51
7393,2026,3,3,J-INTERNET,A-SPA,1,1
7394,2026,3,3,J-INTERNET,A-VID-GAME,3,2
7395,2026,3,3,J-INTERNET,A-VIS-MEDI,2,3
7396,2026,3,3,J-INTERNET,J-AUD,3,1
7397,2026,3,3,J-INTERNET,J-AUD-F,1,0
7398,2026,3,3,J-INTERNET,J-BEGINREA,3,2
7399,2026,3,3,J-INTERNET,J-BIO,8,5
7400,2026,3,3,J-INTERNET,J-BOARD-BK,1,0
7401,2026,3,3,J-INTERNET,J-CALDECTT,16,4
7402,2026,3,3,J-INTERNET,J-DVD,25,59
7403,2026,3,3,J-INTERNET,J-EASY,90,76
7404,2026,3,3,J-INTERNET,J-EASY-F,4,3
7405,2026,3,3,J-INTERNET,J-EASY-PIC,3,2
7406,2026,3,3,J-INTERNET,J-FIC,161,145
7407,2026,3,3,J-INTERNET,J-GRA,186,89
7408,2026,3,3,J-INTERNET,J-GRA-COM,1,0
7409,2026,3,3,J-INTERNET,J-KIT,1,2
7410,2026,3,3,J-INTERNET,J-MUSIC-CD,1,2
7411,2026,3,3,J-INTERNET,J-NEWBERY,5,5
7412,2026,3,3,J-INTERNET,J-NF,222,159
7413,2026,3,3,J-INTERNET,J-PBK,59,26
7414,2026,3,3,J-INTERNET,J-PIC-BOOK,231,253
7415,2026,3,3,J-INTERNET,J-ROOM,1,1
7416,2026,3,3,J-INTERNET,J-SERIES,1,1
7417,2026,3,3,J-INTERNET,J-SPA,2,0
7418,2026,3,3,J-INTERNET,T-FIC,1,3
7419,2026,3,3,J-INTERNET,T-GRA,5,1
7420,2026,3,3,J-INTERNET,YA,18,50
7421,2026,3,3,J-INTERNET,YA-FIC,5,15
7422,2026,3,3,J-INTERNET,YA-GRA,34,30
7423,2026,3,3,J-INTERNET,YA-NF,2,1
7424,2026,3,3,J-INTERNET,YA-PBK,2,2
7425,2026,3,3,JUVENILE,A-DVD,14,25
7426,2026,3,3,JUVENILE,A-DVD-TV,1,0
7427,2026,3,3,JUVENILE,A-FIC,26,22
7428,2026,3,3,JUVENILE,A-GRA,6,3
7429,2026,3,3,JUVENILE,A-HOMESCH,5,1
7430,2026,3,3,JUVENILE,A-KIT,1,0
7431,2026,3,3,JUVENILE,A-LEASE-FI,1,0
7432,2026,3,3,JUVENILE,A-MYSTERY,1,0
7433,2026,3,3,JUVENILE,A-NEWBK-FI,7,9
7434,2026,3,3,JUVENILE,A-NEWBK-NF,2,9
7435,2026,3,3,JUVENILE,A-NF,66,90
7436,2026,3,3,JUVENILE,A-VID-GAME,3,2
7437,2026,3,3,JUVENILE,J-AUD,1,2
7438,2026,3,3,JUVENILE,J-BEGINREA,6,8
7439,2026,3,3,JUVENILE,J-BIO,8,8
7440,2026,3,3,JUVENILE,J-BOARD-BK,6,4
7441,2026,3,3,JUVENILE,J-CALDECTT,7,17
7442,2026,3,3,JUVENILE,J-CHRISTMS,1,0
7443,2026,3,3,JUVENILE,J-DVD,49,128
7444,2026,3,3,JUVENILE,J-EASY,156,110
7445,2026,3,3,JUVENILE,J-EASY-F,20,6
7446,2026,3,3,JUVENILE,J-EASY-PBK,1,1
7447,2026,3,3,JUVENILE,J-EASY-PIC,3,0
7448,2026,3,3,JUVENILE,J-FIC,296,293
7449,2026,3,3,JUVENILE,J-GRA,209,122
7450,2026,3,3,JUVENILE,J-GRA-COM,4,4
7451,2026,3,3,JUVENILE,J-KIT,1,1
7452,2026,3,3,JUVENILE,J-NEWBERY,10,13
7453,2026,3,3,JUVENILE,J-NF,367,228
7454,2026,3,3,JUVENILE,J-OVERSIZE,1,0
7455,2026,3,3,JUVENILE,J-PBK,67,37
7456,2026,3,3,JUVENILE,J-PIC-BOOK,448,385
7457,2026,3,3,JUVENILE,J-SERIES,2,0
7458,2026,3,3,JUVENILE,J-SPA,2,4
7459,2026,3,3,JUVENILE,J-VIS-MEDI,2,3
7460,2026,3,3,JUVENILE,T-FIC,6,5
7461,2026,3,3,JUVENILE,T-GRA,13,4
7462,2026,3,3,JUVENILE,T-MANGA,1,0
7463,2026,3,3,JUVENILE,YA,26,44
7464,2026,3,3,JUVENILE,YA-FIC,25,32
7465,2026,3,3,JUVENILE,YA-GRA,85,75
7466,2026,3,3,JUVENILE,YA-MANGA,4,6
7467,2026,3,3,JUVENILE,YA-NF,1,2
7468,2026,3,3,JUVENILE,YA-PBK,5,6
7469,2026,3,3,JUVENILE,YA-VID-GAM,1,0
7470,2026,3,3,MISSING,A-AUD,1,0
7471,2026,3,3,MISSING,A-DVD,2,0
7472,2026,3,3,MISSING,A-DVD-TV,1,0
7473,2026,3,3,MISSING,A-FIC,18,0
7474,2026,3,3,MISSING,A-GRA,1,0
7475,2026,3,3,MISSING,A-KIT,1,0
7476,2026,3,3,MISSING,A-LEASE-FI,1,0
7477,2026,3,3,MISSING,A-LEASE-LP,1,0
7478,2026,3,3,MISSING,A-LP,3,0
7479,2026,3,3,MISSING,A-NEWBK-FI,2,0
7480,2026,3,3,MISSING,A-NEWBK-NF,2,0
7481,2026,3,3,MISSING,A-NF,5,0
7482,2026,3,3,MISSING,J-AUD-F,1,0
7483,2026,3,3,MISSING,J-BOARD-BK,4,0
7484,2026,3,3,MISSING,J-CALDECTT,2,0
7485,2026,3,3,MISSING,J-DVD,3,0
7486,2026,3,3,MISSING,J-EASY,7,0
7487,2026,3,3,MISSING,J-FIC,3,0
